genus	family	order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
Simiduia	Cellvibrionaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0055710306406685							0.0196078431372549		0.0118110236220472	0.0094339622641509
Siminovitchia	Bacillaceae_C	Bacillales_B	Bacilli	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631					0.0083333333333333		0.016000000125807802	0.0354330708661417	
Simonsiella	Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0224853802206379	0.0187165775401069	0.0153267811120168		0.011651449495529799	0.0454600816522525	0.0750000000000049	0.0392156862745098	0.024003666716230002	0.0472442710022401	0.0201093946616221
Simplicispira	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.17397449153010838	0.0747032315572723	0.016980920475926302	0.0233277657765767	0.018242544857523798	0.0454554033079786	0.0828102631538011	0.1568627450980392	0.0202064476414765	0.007874192262082701	0.0849045763013147
Sinanaerobacter	Anaerovoracaceae	Peptostreptococcales	Clostridia	Bacillota	Bacteria						0.0042643923240938					0.0118110236220472	0.0094339622641509
Sinisalibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria									0.058823529411764705			
Sinobacterium	DSM-100316	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
Sinomicrobium	Flavobacteriaceae	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria								0.0083333333333333	0.0196078431372549			
Sinomonas	Micrococcaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0196850393700786	0.0094339622641509
Sinorhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0331798018007346	0.1608092462899838	0.2429284046253442	0.0391822828088364	0.045454545454545296	0.1179176624124996	0.11364743603177771	0.1666666666666764	0.5098039215686274	0.18062300777327542	0.3267721830854598	0.1546709709890829
Siphonobacter	Spirosomataceae	Cytophagales	Bacteroidia	Bacteroidota	Bacteria									0.0196078431372549			
Sivonenia	PMM-0068	Gloeobacterales	Cyanobacteriia	Cyanobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
Skermanella	Azospirillaceae	Azospirillales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0218590461198766	0.0017035775147826					0.0392156862745098	0.0040000001258077	0.0354330708661417	
Skermania	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria										0.004		
Slackia	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinomycetota	Bacteria		0.1521748397780729	0.0770834690052425	0.0220916530142567	0.0233277657765767	0.0031015759912224	0.090909948762524	0.0828102631538011	0.0196078431372549			0.0459240927486832
Smaragdicoccus	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria									0.0196078431372549			
Smithella	Smithellaceae	Syntrophales	Syntrophia	Desulfobacterota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0063965884861407		0.0083333333333333	0.11764705882352941	0.0040000001258077	0.0551182867502716	0.029543356925773
Sneathia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteriota	Bacteria									0.0196078431372549	0.0079999999999988		
Sneathiella	Sneathiellaceae	Sneathiellales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0055279322555486	0.0026737967914438	0.0034017385225791					0.0196078431372549	0.004		
Snodgrassella	Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0386732872162997	0.053769495172350495	0.0051107325293781		0.0165018235987733		0.0083333333333333	0.1764705882352941	0.0202064468613945	0.13385826771653508	0.0283018867924527
Sodalinema	Geitlerinemataceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria		0.0027855153203342										
Sodaliphilus	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	0.0659795169899634	0.1112875270739878	0.18037528794686292	0.0374787052940537	0.034090909090909	0.1401015055354602	0.11364189983407061	0.1583333333333379	0.49019607843137253	0.1242027799081538	0.2677168884611721	0.2006024765392247
Sodalis_B	Enterobacteriaceae_A	Enterobacterales_A	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
Sodalis_C	Enterobacteriaceae_A	Enterobacterales_A	Gammaproteobacteria	Pseudomonadota	Bacteria										0.004		
Soehngenia	Tissierellaceae	Tissierellales	Clostridia	Bacillota	Bacteria									0.0196078431372549			
Solibacillus	Planococcaceae	Bacillales_A	Bacilli	Bacillota	Bacteria	0.0066739690212975			0.0034071550255536		0.0063965884861407	0.0227272727272727		0.0784313725490196		0.007874192262082701	0.0201093946616221
Solibacter	Bryobacteraceae	Bryobacterales	Terriglobia	Acidobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
Solidesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.058823529411764705		0.003937184388067	0.0201093946616221
Solihabitans	Pseudonocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria									0.0196078431372549			
Solilutibacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0169574479650893	0.0187165775401069	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0320036667162288	0.043307086614173096	
Solimicrobium	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.006578947368421											
Solimonas	Nevskiaceae	Nevskiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0063965884861407				0.0040000001258077	0.039370255254208696	0.0201093946616221
Solincola_A	RBG-13-55-18	Geothermincolales	Geothermincolia	Actinomycetota	Bacteria											0.0039370078740157	
Solirubrobacter	Solirubrobacteraceae	Solirubrobacterales	Thermoleophilia	Actinomycetota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
Solirubrum	Hymenobacteraceae	Cytophagales	Bacteroidia	Bacteroidota	Bacteria				0.0034071550255536		0.0021321965654842			0.058823529411764705	0.004	0.0039370078740157	
Solitalea	Sphingobacteriaceae	Sphingobacteriales	Bacteroidia	Bacteroidota	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
Soonwooa	Weeksellaceae	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
Sorangium	Polyangiaceae	Polyangiales	Polyangia	Myxococcota	Bacteria									0.0196078431372549		0.0118110236220472	0.0094339622641509
SpSt-1174	SpSt-1174	SpSt-1174	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
SpSt-205	SpSt-205	SpSt-205	Bacteroidia	Bacteroidota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0034071550255536	0.0113636363636363	0.0063965884861407			0.0196078431372549	0.016000000125807802	0.039370255254208696	0.0201093946616221
SpSt-333	UBA8401	UBA10030	UBA10030	Bacteroidota_A	Bacteria										0.004	0.0039370078740157	
SpSt-398	Chitinophagaceae	Chitinophagales	Bacteroidia	Bacteroidota	Bacteria									0.0196078431372549			
SpSt-501	UBA2174_A	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria	0.0131578947368421	0.0056245451547547	0.0187165775401069					0.0083333333333333		0.0040000001258077	0.039370078740157397	
SpSt-539	UTPLA1	UBA1845	Phycisphaerae	Planctomycetota	Bacteria									0.0196078431372549			
SpSt-600	SpSt-600	SpSt-600	Anaerolineae	Chloroflexota	Bacteria			0.0026737967914438									
SpSt-77	DUEL01	B4-G1	Anaerolineae	Chloroflexota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0083333333333333			0.007874192262082701	0.0201093946616221
Specibacter	Micrococcaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.0131578947368421	0.0387035852030385	0.008314949717805	0.0068143100511073		0.0139992413895498	0.0454600816522525	0.0750000000000049	0.0392156862745098	0.0322101130743937	0.011811023622047102	0.0094339622641509
Sphaerisporangium	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacteria				0.0034071550255536			0.0227272727272727		0.058823529411764705		0.0039370078740157	
Sphaerobacter	Thermomicrobiaceae	Thermomicrobiales	Chloroflexia	Chloroflexota	Bacteria									0.0196078431372549		0.0118110236220472	0.0094339622641509
Sphaerochaeta	Sphaerochaetaceae	Sphaerochaetales	Spirochaetia	Spirochaetota	Bacteria		0.035918069882704295	0.008314949717805	0.0068143100511073		0.0139992413895498	0.0681873543795252	0.0833333333333382	0.09803921568627451	0.044210114231900105	0.039370078740157105	0.0377390134193112
Sphaerospermopsis	Nostocaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria			0.0026737967914438								0.0039370078740157	
Sphaerotilus	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria			0.011632530742427	0.0085178875589433		0.0077574432186126		0.0083333333333333	0.11764705882352941	0.008	0.0118110236220472	0.0094339622641509
Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Bacteroidia	Bacteroidota	Bacteria	0.0333698451064875	0.2000760534049166	0.1646260665416733	0.0954003407195137	0.1477272727272726	0.1964077415865165	0.1363747087590504	0.1583336620435633	0.49019607843137253	0.13642022987292052	0.1692922211529326	0.2326319380943459
Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.06654964690722211	0.1634645160547981	0.1425919079769442	0.0579216354254593	0.034090909090909	0.1342716724487712	0.1591075176840302	0.2416666666666813	0.4117647058823529	0.1126303392231797	0.1338596798289445	0.2174789308778822
Sphingobium_A	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
Sphingomicrobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.019831863758139598	0.35717168288985307	0.1576029659337283	0.052701193585451105	0.0466555315531534	0.039611286086136996	0.18183096992046222	0.315620526307612	0.23529411764705882	0.052213779664816	0.0708663182463342	0.1402594669514412
Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.1064034177292542	0.5083328662976312	0.3324066355048128	0.1754136291851576	0.17105503850384918	0.4292771322376757	0.4545850657828369	0.6994775872409421	0.8627450980392156	0.3448441213434138	0.4094509370662504	0.4098846668475253
Sphingomonas_B	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria				0.0017035775127768		0.0385308760030931		0.0083333333333333		0.0119963332281676	0.0196850393700786	0.0094339622641509
Sphingomonas_E	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria											0.0118110236220472	0.0094339622641509
Sphingomonas_G	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
Sphingomonas_N	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631						0.0392156862745098	0.0040000001258077	0.0354330708661417	
Sphingomonas_O	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0080000011575063	0.003937184388067	0.0389804835526315
Sphingomonas_Q	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0633957813035808	0.0518579295127059	0.0102214650786667		0.0227436217697105	0.0681873543795252	0.0833336620435584	0.1764705882352941	0.060416559809980605	0.1220472440944876	0.0471698113207545
Sphingorhabdus_B	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0197368421052631	0.0644360785975969	0.029868402652511197	0.015387052266833401	0.0227325013708506	0.0052548610093891	0.0681873543795252	0.10000000000000489	0.058823529411764705	0.032003666716230006	0.0866141732283461	0.0188679245283018
Sphingosinicella	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria											0.0157480314960629	
Spinactinospora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacteria										0.004		
Spirillospora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacteria	0.026505832779437098	0.0056245451547547	0.0218590461198766	0.008517887565889799		0.0149253735377656		0.0166666666666666	0.1568627450980392	0.0160000001258065	0.0472444475162914	0.0402187893232442
Spiroplasma	Mycoplasmataceae	Mycoplasmatales	Bacilli	Bacillota	Bacteria	0.07146190782146669	0.0414702440505767	0.0401069518716577	0.7066739531820224		0.12171519062190439	0.1818237180158888	0.1083333333333381	0.175903689884873	0.0360036677479287	0.0157482080101141	0.0811191275550103
Spiroplasma_A	Mycoplasmataceae	Mycoplasmatales	Bacilli	Bacillota	Bacteria											0.0157480314960628	
Spiroplasma_B	Mycoplasmataceae	Mycoplasmatales	Bacilli	Bacillota	Bacteria										0.0080000000000001		
Spiroplasma_C	MT37	Mycoplasmatales	Bacilli	Bacillota	Bacteria			0.0026737967914438							0.0120010603394498	0.0039368313599824	
Spiroplasma_D	VBWQ01	Mycoplasmatales	Bacilli	Bacillota	Bacteria		0.0196056362705122	0.0320855614973262	0.0051107325383304	0.0113636363636363	0.0556038543883771	0.0227272727272727	0.0083333333333333	0.0196078431372549	0.0160000014091217	0.0748031496062991	0.0188710888910094
Spirosoma	Spirosomataceae	Cytophagales	Bacteroidia	Bacteroidota	Bacteria		0.0028390298344205	0.0187165775401069						0.0392156862745098	0.008000000125807701	0.0551181102362203	0.0094339622641509
Spirulina_A	Spirulinaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
Spongiibacter	Spongiibacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0169574479650893	0.0187165775401069	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0320036667162301	0.047244094488188795	
Spongiibacter_B	Spongiibacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria			0.0026737967914438									
Spongiisocius	Spongiisociaceae	UBA5794	Acidimicrobiia	Actinomycetota	Bacteria											0.0039370078740157	0.0094339622641509
Sporobacter	Oscillospiraceae	Oscillospirales	Clostridia	Bacillota	Bacteria	0.0131578947368421	0.0027855153203342										
Sporofaciens	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Bacteria	0.0333698451064875	0.4337894304687302	0.2632303906187848	0.0595155036475163	0.069382804280426	0.2366858467746524	0.1590981609954824	0.3406221698587078	0.6274509803921569	0.16082578638351291	0.311024504617499	0.2584328946545332
Sporolactobacillus	Sporolactobacillaceae	Bacillales_K	Bacilli	Bacillota	Bacteria										0.0039999999999998	0.0236220472440944	0.0188679245283018
Sporomusa	Sporomusaceae	Sporomusales	Negativicutes	Bacillota	Bacteria	0.0066739690212975	0.0141184181306688	0.0026737967914438	0.008517887563884101		0.011651449495529799	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0118112001360984	0.0201093946616221
Sporosarcina	Planococcaceae	Bacillales_A	Bacilli	Bacillota	Bacteria	0.0331798018007346	0.0642576938966855	0.10695187165775391	0.0255536626916522	0.034090909090909	0.0492596389920072	0.0454600816522525	0.0916673240871119	0.1372549019607843	0.0520036665904223	0.0629926555264054	0.08863007077731899
Spyradenecus	UBA1067	RFP12	Kiritimatiellia	Verrucomicrobiota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0392156862745098	0.0360036677479286	0.0196850393700785	0.0188710888910094
Spyradocola	UBA1750	Christensenellales	Clostridia	Bacillota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0080000000000001	0.007874192262082701	0.0201093946616221
Spyradomonas	Gastranaerophilaceae	Gastranaerophilales	Vampirovibrionia	Cyanobacteriota	Bacteria									0.0196078431372549			
Spyradosoma	UBA953	Opitutales	Verrucomicrobiia	Verrucomicrobiota	Bacteria		0.0245851670723697	0.0056411529263612			0.0087443803801607			0.0784313725490196	0.0082064464839714	0.0039370078740157	0.0094339622641509
Stackebrandtia	Micromonosporaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria		0.035918069882704295	0.008314949717805	0.0068143100511073		0.0139992413895498	0.0454600816522525	0.0750000000000049	0.0784313725490196	0.0282101130743937	0.011811023622047102	0.0094339622641509
Stagnihabitans	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0027855153203342							0.0196078431372549	0.004	0.0118110236220472	0.0094339622641509
Stagnimonas	Nevskiaceae	Nevskiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
Stammera	Enterobacteriaceae_A	Enterobacterales_A	Gammaproteobacteria	Pseudomonadota	Bacteria		0.005678059668841	0.0379018268685397	0.0017035775147826		0.0556038543883771			0.058823529411764705	0.0120000002516154	0.0708661417322834	
