family	order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
Thermosynechococcaceae	Thermosynechococcales	Cyanobacteriia	Cyanobacteriota	Bacteria		0.005678059668841	0.0320855614973262			0.0042643923240938			0.058823529411764705	0.0120000002516154	0.07874015748031479	
Thermosynergistaceae	Synergistales	Synergistia	Synergistota	Bacteria				0.0034071550255536							0.0039370078740157	
Thermotaleaceae	Peptostreptococcales	Clostridia	Bacillota	Bacteria									0.0392156862745098			
Thermotogaceae	Thermotogales	Thermotogae	Thermotogota	Bacteria		0.0217996517520355	0.0056411529263612			0.0130087727042545			0.0392156862745098	0.0122064464839712	0.011811023622047102	0.0094339622641509
Thermotomaculaceae	Thermotomaculales	Holophagae	Acidobacteriota	Bacteria									0.0196078431372549			
Thermovirgaceae	Synergistales	Synergistia	Synergistota	Bacteria	0.0647879388001692	0.0273518259199079	0.0374331550802139	0.6981560656270906		0.142969370072902	0.159090909090909	0.0166666666666666	0.1366880036103632	0.0199963343856739	0.0078740157480314	0.042141808365086394
Thiobacillaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0329897584949817	0.23604845792574738	0.2932618718744515	0.057921635438423304	0.0795454545454543	0.1129497112409477	0.1363802449567575	0.2250000000000147	0.47058823529411764	0.12463033960060421	0.1889765544668063	0.07671316824652749
Thiobacteraceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0392156862745098		0.003937184388067	0.0201093946616221
Thiofontviventaceae	Thermofontimicrobiales	Zhuqueibacteria	Zhuqueibacterota	Bacteria								0.0083333333333333				
Thiohalomonadaceae	Thiohalomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0385308760030931			0.058823529411764705	0.015996333353975302	0.047244094488188795	0.0094339622641509
Thiohalophilaceae	UBA6429	Gammaproteobacteria	Pseudomonadota	Bacteria		0.1767600068504426	0.08005082514016	0.0203880755014799	0.0233277657765767	0.0567734212640542	0.0454554033079786	0.0828102631538011	0.0784313725490196	0.024202779712139	0.02755905511811	0.0553580550128341
Thiomicrospiraceae	Thiomicrospirales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.22979182696496608	0.21374066471235242	0.027202385561539498	0.0574186748674857	0.0310357222424507	0.0454554033079786	0.09947692982046771	0.19607843137254902	0.0442064478930931	0.08267716535433049	0.0836631061679944
Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0200219070638925		0.0026737967914438	0.008517887563884		0.0191897654584221	0.0227272727272727		0.058823529411764705	0.0119999999999989	0.011811553164201	0.06976214624901719
Tichowtungiaceae	Kiritimatiellales	Kiritimatiellia	Verrucomicrobiota	Bacteria								0.0083336620435535	0.0784313725490196	0.0160000011575063	0.0039370078740157	0.0188710888910094
Tindalliaceae	Peptostreptococcales	Clostridia	Bacillota	Bacteria									0.0392156862745098			
Tissierellaceae	Tissierellales	Clostridia	Bacillota	Bacteria		0.0217996517520355	0.0056411529263612	0.0034071550255536		0.0108765769456449			0.11764705882352941	0.0162064464839702	0.0078740157480314	0.0094339622641509
Tistrellaceae	Tistrellales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.008000000125807701	0.0354330708661417	
Treponemataceae	Treponematales	Spirochaetia	Spirochaetota	Bacteria	0.1795320120048973	0.9339555575799126	0.558310284100308	0.2656483826925826	0.2852918951895168	0.6802511058751779	0.5000404690908156	0.7745197037438876	1.5490196078431373	0.43408646608794804	0.944885420044801	0.6638505638472322
Trueperaceae	Deinococcales	Deinococci	Deinococcota	Bacteria	0.019831863758139598	0.052978305600437196	0.1203208556149732	0.013628620111166799	0.034090909090909	0.029850746277864798		0.0166666666666666	0.058823529411764705	0.0280000001258087	0.0511812788762559	0.0578484080809333
Turicibacteraceae	MOL361	Bacilli	Bacillota	Bacteria	0.0663596036014692	0.0774839014475107	0.1058025371299087	0.028960817712265		0.0752771847947453	0.0681873543795252	0.1083333333333381	0.45098039215686275	0.0844165613449101	0.25590657089533037	0.2149991549739492
Turneriellaceae	Turneriellales	Leptospiria	Spirochaetota	Bacteria		0.0028390298344205	0.0160427807486631	0.0051107325293781		0.0120218355427064				0.007999998968302401	0.0472440944881889	0.0094339622641509
UASB340	Babelales	Babeliae	Babelota	Bacteria										0.004		
UB4802	UBA4802	UBA4802	Spirochaetota	Bacteria				0.0034071550255536					0.058823529411764705		0.0039370078740157	
UB7675	Kapaibacteriales	Kapaibacteriia	Bacteroidota_A	Bacteria						0.0556038543883771						
UBA10002	UBA9973	Minisyncoccia	Patescibacteriota	Bacteria	0.0066739690212975		0.0058162653712135	0.0034071550275594		0.0106609808102345		0.0083333333333333	0.0392156862745098		0.003937184388067	0.0201093946616221
UBA10003	Magasanikbacterales	Patescibacteriia	Patescibacteriota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
UBA10009	UBA1558	Patescibacteriia	Patescibacteriota	Bacteria		0.0028390298344205	0.0213903743315507							0.012000000125807802	0.0472440944881889	0.0188679245283018
UBA10025	UBA10025	Patescibacteriia	Patescibacteriota	Bacteria									0.0196078431372549			
UBA10027	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria				0.0017035775127768		0.0042643923240938	0.0227272727272727	0.0166666666666666	0.0196078431372549	0.004	0.0118110236220472	0.0094339622641509
UBA10030	UBA10030	UBA10030	Bacteroidota_A	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0392156862745098	0.0160000011575064	0.027559231632161302	0.0484144458167824
UBA1006	UBA9973	Minisyncoccia	Patescibacteriota	Bacteria		0.0055702105166283	0.0909090909090909	0.0034071550255536	0.0454545454545454	0.0148911347366024	0.0227272727272727			0.024	0.0078740157480314	
UBA10092	UBA10092	Minisyncoccia	Patescibacteriota	Bacteria		0.0028390298344205	0.0160427807486631			0.0042643923240938			0.0196078431372549	0.012000000125807802	0.0472440944881889	0.0094339622641509
UBA10102	Minisyncoccales	Minisyncoccia	Patescibacteriota	Bacteria			0.0026737967914438						0.058823529411764705			
UBA10105	UBA10105	Microgenomatia	Patescibacteriota	Bacteria										0.0080000000000001		
UBA10110	Kazan-3B-28	Kazan-3B-28	Patescibacteriota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0078740157480314	
UBA10138	Veblenbacterales	Patescibacteriia	Patescibacteriota	Bacteria									0.0392156862745098		0.0078740157480314	
UBA10151	Daviesbacterales	Microgenomatia	Patescibacteriota	Bacteria		0.0547948792994942	0.027325086601385502	0.0102214650766609		0.034546330460133896			0.21568627450980393	0.0364128919362453	0.051181102362204495	0.0188679245283018
UBA10165	GWA2-44-7	Microgenomatia	Patescibacteriota	Bacteria	0.0131578947368421	0.0245851670723697	0.008314949717805			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
UBA1018	UBA1018	UBA1018	Bdellovibrionota	Bacteria	0.013347938042595			0.0102214650766608		0.0170575701032498			0.11764705882352941	0.008	0.031496416020228304	0.0496527515873951
UBA10185	UBA101185	WWE3	Patescibacteriota	Bacteria	0.0066739690212975	0.0857637163670797	0.0193036962270538	0.0153321976149914		0.0343950712652403	0.090920163304505	0.1500000000000098	0.21568627450980393	0.0724202284638	0.055118286750271306	0.0861534592360936
UBA10190	UBA10190	Andersenbacteria	Patescibacteriota	Bacteria						0.0042643923240938			0.0392156862745098	0.0039999988424947		
UBA1020	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria		0.0282368362613376	0.0053475935828876	0.018739352631592703		0.0182671652373908	0.090920163304505	0.1500000000000098	0.0196078431372549	0.0400073331808446	0.0157480314960628	
UBA10212	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria	0.0328947368421052	0.036265213678431496	0.0267379679144385	0.0034071550255536	0.0113636363636363	0.0021321965654842			0.0784313725490196	0.024000001283314	0.039370078740157397	0.0188710888910094
UBA10324	Chitinophagales	Bacteroidia	Bacteroidota	Bacteria									0.0196078431372549	0.0119999999999988		0.0094339622641509
UBA10329	UBA10329	Bacteroidia	Bacteroidota	Bacteria				0.0034071550255536								0.0094339622641509
UBA10347	Acidimicrobiales	Acidimicrobiia	Actinomycetota	Bacteria	0.0066739690212975	0.0084092403510488	0.106951871657754	0.0068143100511072	0.0454545454545454	0.0191555270606962				0.0360000001258077	0.0472442710022401	0.0201093946616221
UBA10348	Rhodothermales	Rhodothermia	Bacteroidota_A	Bacteria	0.019831863758139598	0.0747779573524727	0.13177827391254793	0.0119250426003958	0.034090909090909	0.0321985381718848			0.13725490196078433	0.0362064477672854	0.0511812788762558	0.0484144458167824
UBA10428	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	0.0066739690212975	0.0169574479650893	0.0187165775401069	0.008517887563884101		0.011651449495529799	0.0454600816522525	0.0833333333333382	0.0784313725490196	0.032003667873736305	0.0472442710022401	0.0389804835526315
UBA10450	Chthoniobacterales	Verrucomicrobiia	Verrucomicrobiota	Bacteria	0.0461476532318238	0.13616632342799878	0.29046962818438643	0.0374787052871072	0.068181818181818	0.0690353862387872	0.0454545454545454		0.29411764705882354	0.0842064491764071	0.1574804914746806	0.1050213837643954
UBA10575	UBA10575	UBA4882	Bacillota	Bacteria		0.1521748397780729	0.0770834690052426	0.0152773429631495	0.0233277657765767	0.0094981644773631	0.0454554033079786	0.0828102631538011	0.0196078431372549		0.0039370078740157	0.0364901304845323
UBA1062	UBA1062	Desulfomonilia	Desulfobacterota	Bacteria	0.019831863758139598	0.2653593319004542	0.1984601150954885	0.039127428152983	0.0574186748674857	0.0705572944367574	0.09091548496023111	0.1744769298204991	0.19607843137254902	0.0684165607158714	0.039370255254208404	0.1037725008296165
UBA1067	RFP12	Kiritimatiellia	Verrucomicrobiota	Bacteria	0.0663596036014691	0.2122142001412814	0.1106694250827734	0.0818265752651292	0.0227325013708506	0.13872151111231198	0.3636695808226058	0.5333333333333312	0.29411764705882354	0.2044322877388312	0.2834654494994066	0.1866972681814965
UBA10799	S36-B12	Actinomycetes	Actinomycetota	Bacteria						0.0042643923240938		0.0083333333333333	0.058823529411764705			
UBA1096	Limisphaerales	Verrucomicrobiia	Verrucomicrobiota	Bacteria	0.0264108111265606	0.0770790018621683	0.0380202737671609	0.0017035775127768	0.0113636363636363	0.026017545408508997			0.11764705882352941	0.0364128930937493	0.0511812788762558	0.0484112814540748
UBA1100	Limisphaerales	Verrucomicrobiia	Verrucomicrobiota	Bacteria		0.0217996517520355	0.013662543300692699			0.0151409688663014			0.0784313725490196	0.0082064464839714	0.0196850393700786	0.0188679245283018
UBA11029	UBA11029	Negativicutes	Bacillota	Bacteria		0.024638681586456	0.0216839336750243			0.0087443803801607			0.0392156862745098	0.012206446609779101	0.039370078740157397	0.0094339622641509
UBA11051	Zipacnadales	Zipacnadia	Armatimonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
UBA11063	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.0130087727042545		0.0083333333333333	0.058823529411764705	0.0082064464839714	0.0078740157480314	0.0094339622641509
UBA1113	UBA1113	Gammaproteobacteria	Pseudomonadota	Bacteria				0.0017035775127768			0.0227272727272727			0.004		
UBA11136	UBA11136	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
UBA11222	UBA11222	Alphaproteobacteria	Pseudomonadota	Bacteria										0.004		
UBA1123	SAR202	Dehalococcoidia	Chloroflexota	Bacteria	0.0066739690212975	0.0028390298344205	0.0218590461198766	0.006814310053113		0.0449274644892338	0.0227272727272727		0.0784313725490196	0.015996333353975302	0.0511812788762558	0.0201093946616221
UBA11236	UBA11236	Fibrobacteria	Fibrobacterota	Bacteria				0.0017035775127768	0.0113636363636363				0.0392156862745098			
UBA1127	UBA1127	Dehalococcoidia	Chloroflexota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.007387057171436	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
UBA11320	Limisphaerales	Verrucomicrobiia	Verrucomicrobiota	Bacteria									0.0196078431372549			
UBA11346	UBA11346	UBA11346	Planctomycetota	Bacteria							0.0227272727272727	0.0083333333333333	0.0784313725490196		0.0039370078740157	0.0094339622641509
UBA1135	UBA1135	UBA1135	Planctomycetota	Bacteria	0.0066739690212975	0.0577177216347398	0.013956102644166201	0.0102214650766609	0.0113636363636363	0.029140210255851198	0.0454600816522525	0.0750000000000049	0.09803921568627451	0.044416559558363704	0.027559231632161202	0.0389773191899239
UBA11358	Limisphaerales	Verrucomicrobiia	Verrucomicrobiota	Bacteria	0.0728435293170138	0.12458050545172819	0.1369507550505832	0.0289554012231836	0.034090909090909	0.0760485258300912	0.0681873543795252	0.0750000000000049	0.21568627450980393	0.088416559684174	0.1141741109167123	0.1571539112557235
UBA11373	UBA5794	Acidimicrobiia	Actinomycetota	Bacteria	0.0066739690212975	0.0217996517520355	0.0056411529263612	0.0017035775127768		0.0151409688663014			0.058823529411764705	0.0162064464839714	0.0118112001360984	0.029543356925773
UBA1144	UBA1144	UBA1144	Desulfobacterota_D	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.011811023622047102	
UBA1146	UBA1146	UBA8108	Planctomycetota	Bacteria	0.0066739690212975	0.005678059668841	0.0401069518716577	0.0034071550255536		0.0127931769722814	0.0227272727272727	0.0166666666666931	0.0392156862745098	0.0120000002516142	0.094488365490429	0.029543356925773
UBA1147	Methylococcales	Gammaproteobacteria	Pseudomonadota	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.004	0.0039370078740157	
UBA11471	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	0.0329897584949817	0.0586028507551919	0.1363636363636363	0.01192504259839	0.034090909090909	0.0619850337948172				0.0559963334797832	0.0984253733644447	0.029543356925773
UBA11574	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria		0.0217996517520355	0.0056411529263612	0.0017035775127768	0.0113636363636363	0.0686126270926316			0.0784313725490196	0.0202064464839703	0.0157480314960629	0.0188679245283018
UBA11579	Anaerolineales	Anaerolineae	Chloroflexota	Bacteria		0.0463848188244052	0.0112823058527224			0.0174887607603214			0.11764705882352941	0.0204128929679426	0.0078740157480314	0.0188679245283018
UBA11618	UBA6257	Minisyncoccia	Patescibacteriota	Bacteria											0.0078740157480314	
UBA1163	BSN033	BSN033	Desulfobacterota	Bacteria		0.0055702105166283	0.0909090909090909	0.0017035775127768	0.0454545454545454	0.0127589385745555				0.024	0.0078740157480314	
UBA11654	UBA11654	Gammaproteobacteria	Pseudomonadota	Bacteria		0.15496035509840708	0.0690620786309111	0.0152773429631495	0.0233277657765767	0.0031015759912224	0.0454554033079786	0.0828102631538011	0.058823529411764705	0.0239989408180565		0.0553612193755417
UBA11657	Anaerolineales	Anaerolineae	Chloroflexota	Bacteria	0.026505832779437098	0.09373857927008769	0.11823417751047631	0.01192504259839	0.034090909090909	0.0473395070381862			0.09803921568627451	0.0404128941254491	0.0275594081462126	0.0873917650067063
UBA11712	Moranbacterales	Minisyncoccia	Patescibacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0106609808102345		0.0166666666666666	0.0196078431372549	0.0080000011575063	0.003937184388067	0.0484144458167824
UBA11713	JACPKW01	Minisyncoccia	Patescibacteriota	Bacteria		0.17681352136452888	0.0965622776771489	0.0169809204779321	0.0233277657765767	0.011845956371383099	0.0454554033079786	0.0828102631538011	0.09803921568627451	0.0202064477672854	0.039370078740157397	0.0742291439038435
UBA1172	Puniceispirillales	Alphaproteobacteria	Pseudomonadota	Bacteria									0.058823529411764705	0.0039999999999998	0.0039370078740157	
UBA1177	UBA1177	UBA1177	UBP6	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407				0.0039999999999988	0.007874192262082701	0.029543356925773
UBA11858	Anaerolineales	Anaerolineae	Chloroflexota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0392156862745098	0.0080000011575063	0.003937184388067	0.0389804835526315
UBA11872	UBA11872	UBA11872	Chloroflexota	Bacteria	0.0131578947368421	0.0245851670723697	0.008314949717805			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.027559055118110003	0.0094339622641509
UBA1188	Izemoplasmatales	Bacilli	Bacillota	Bacteria		0.005678059668841	0.0320855614973262							0.0080000002516154	0.0708661417322834	
UBA12015	UBA12015	Binatia	Desulfobacterota_B	Bacteria	0.0263157894736842	0.027370682392703898	0.013662543300692699			0.0151409688663014			0.0784313725490196	0.0082064464839714	0.0196850393700786	0.0188679245283018
UBA12028	UBA1400	Microgenomatia	Patescibacteriota	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.008	0.0039370078740157	
UBA12049	Levybacterales	Microgenomatia	Patescibacteriota	Bacteria	0.026505832779437098	0.0440837743147093	0.0136625433006927	0.0238500851609707		0.1033172789882789		0.0083333333333333	0.09803921568627451	0.0322075068234213	0.059055294624305005	0.0685206761156969
UBA12059	Treponematales	Spirochaetia	Spirochaetota	Bacteria	0.0066739690212975	0.011195575795423199	0.0218590461198766	0.0102214650786667		0.0170575692963752			0.13725490196078433	0.0200000001258051	0.039370255254208696	0.0201093946616221
